Serial No.,College Name,Info
967,Chhatrapati Shivaji Institute of Technology - [CSIT],"Chhatrapti Shivaji Institute of Technology, (CSIT) is located at Durg, Chattisgarh India. CSIT Durg is affiliated to Chhattisgarh Swami Vivekanand Technical University (CSVTU), Bhilai. CSIT offers Undergraduate and Post Graduate programs in the department of Engineering & Technology. At present CSIT offers UG programs in 7 streams & PG programs in 4 streams. | Chhatrapti Shivaji Institute of Technology, (CSIT) invites application for B.E and M.E programs through centralized Admission process conducted by Chhattisgarh Professional Examination Board."
968,Panipat Institute of Engineering & Technology - [PIET],"Panipat Institute of Engineering & Technology (PIET) offers courses in the field of  Engineering, Information Technology, Management Studies, Pharmacy and Vocational at UG and PG level. Admission to the flagship course B.Tech and B.Tech (Hons) is done through JEE Main. B.Tech Lateral Entry admission is done on the basis of OLET score. For MBA, the institute also accepts score of CAT/MAT/CMAT exam followed by Personal Interview round. | Direct Link to Apply for PIET Admission"
969,Sanskar Educational Group - [SEG],"Sanskar Educational Group (SEG), Ghaziabad was established in 2005. SEG Ghaziabad offers B.Tech, BBA, BCA, B.Pharm and B.Arch programs at the undergraduate level and M.Tech, MBA and M.Pharm programs at the postgraduate level. The institute also offers Diploma course in the disciplines of Engineering & Technology. Check: SEG Ghaziabad Course & Fees | Direct Link to Apply for SEG Admissions"
970,Usha Rama College of Engineering and Technology - [URCE],no data found
971,Vidya Vikas Institute of Engineering and Technology - [VVIET],no data found
972,Indus International University - [IIU],"Indus International University (IIU) was founded in the year 2009 and is located in Una, Himachal Pradesh. | IIU offers B.Tech, BA, BSc, B.Com, BCA, BBA courses as its Under-Graduate program where B.Tech is of 4-years duration and the other UG courses are of 3-year duration. The University also offers PG programs viz. M.Tech, MCA, MBA, MSc, and MA of 2-years duration. It also has M.Phil. and Ph.D. programs with the intake of 5 and 3 students in total in its curriculum."
973,Yamuna Group Of Institutions - [YGI],no data found
974,Amiraj College of Engineering and Technology- [ACET],no data found
975,Annamacharya Institute of Technology and Sciences - [AITS],"Established in the year 2007, Annamacharya Institute of Technology and Sciences is sponsored by the esteemed Annamacharya Educational Trust, Hyderabad. It is affiliated to JNTU, Hyderabad. It offers B.Tech., MBA and M.Tech which are AICTE approved. It is accredited by NAAC, NBA and Institutions of Engineers."
976,Jai Narain College of Technology & Science - [JNCTS],"Jai Narain College of Technology and Science - [JNCTS] is a private engineering college located in the city of Bhopal, Madhya Pradesh, India. The institute was established in the year 2007 and it is affiliated to Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal."
977,BVRIT Hyderabad College of Engineering for Women - [BVRITH],"BVRIT College of Engineering for Women is a private institution which is located in Bachupally district, Telangana, India. The institution was established in the year 2012 and is affiliated to Jawaharlal Nehru Technological University (JNTUH), Hyderabad. BVRIT College of Engineering for Women offers B.Tech and M.Tech. programs in different disciplines."
978,Jhulelal Institute of Technology - [JIT],no data found
979,MIC College of Technology,"MIC College of Technology was started in 2002 and is a pioneer institute of education in the country. At present, it offers various undergraduate and postgraduate level programs including B.Tech, M.Tech, MBA and MCA. Affiliated to the JNTU Kakinada, the institute offers 6 specializations at the undergraduate level as well as at the postgraduate level."
980,Guru Nanak Institute of Technology - [GNIT],no data found
981,KJ Institute of Engineering and Technology - [KJIT],no data found
982,"Solamalai College of Engineering, Veerapanjan",no data found
983,V V College of Engineering,"VV College of Engineering is an engineering college located in Chennai, Tamil Nadu. It is affiliated to Anna University and was established in 2009. | The college offers B.E. and B.E. Lateral in five specializations, M.E. in four specializations leading to graduation and post graduation."
984,SRM University Vadapalani Campus,"SRM Vadapalani Admission 2024 is open for all UG, PG & P.hD programs. SRM Vadapalani is among India’s top-ranking universities offering B.Tech, M.Tech, BBA, MBA, B.Com, BCA, B.Sc, M.Com, MCA and PhD programs. SRM University, Vadapalani Campus was established in the year 2011. Interested candidates must apply for SRM Vadapalani Admissions by filling out the common application forms available on the university website. SRM Vadapalani offers admissions to various courses either on the basis of merit or valid scores in SRMJEEE/ JEE Main/ CAT/ MAT/ XAT/ CMAT/ GMAT/ TANCET depending upon the course opted. | Check Here: SRM Vadapalani Courses & Fees"
985,CMR Group of Institutions,no data found
986,Aryans Group of Colleges,no data found
987,Graphic Era Hill University Bhimtal Campus - [GEHU],"Graphic Era Hill University was established in the year 2011 in Bhimtal, Uttarakhand. The University is approved by UGC, New Delhi. | GEHU offers BCA, BSc, BBA, B.Com. courses of 3-years duration, and B.Tech program of 4-years duration with 8 specializations at UG level and M.Tech course of 2-years duration with 3 specializations, MCA and MBA courses of 2-years duration as PG level program. The university also runs Doctoral program in two disciplines along with Diploma program with five specializations."
988,Phonics Group of Institutions - [PGI],no data found
989,Vindhya Institute of Technology and Science - [VITS],no data found
990,K.K. Wagh Institute of Engineering Education & Research - [KKWIEER],"The K.K. Wagh Institute of Engineering Education and Research was established in 1984 at Bhausahebnagar and then it was shifted to Nashik City in September 1986. The institute is awarded A Grade by the Government of Maharashtra. It offers four-year full-time undergraduate education in B.Tech. program in 10 basic disciplines. It also offers two-year Post Graduate Programs in MCA, M.Tech. and MBA. Research level Ph.D. program is also available in various streams. K.K. Wagh Institute of Engineering Education and Research is affiliated with Savitribai Phule Pune University, Pune and accredited by AICTE, New Delhi and NBA. Admission to the courses is based on time to time guideline s issued by DTE, Maharashtra."
991,Supreme Knowledge Foundation Group of Institutions - [SKFGI],"Established in 2009, Supreme Knowledge Foundation Group of Institutions is a private institute situated in Hooghly, West Bengal. Affiliated to Maulana Abdul Kalam Azad University of Technology (MAKAUT). | Supreme Knowledge Foundation Group of Institutions offers B.Tech and B.Tech (Lateral Entry) program at UG level along with MBA and M.Tech courses at the PG level. In addition to it, the institute also offers Diploma in selected specializations."
992,Elitte College of Engineering - [ECE],no data found
993,Siddhartha Institute of Technology and Sciences - [SITS],no data found
994,Institute of Technology & Management - [ITM],"Institute of Technology and Management is an AICTE approved independent institution in Lucknow, Uttar Pradesh.Institute of Technology and Management is affiliated with Dr. A. P. J. Abdul Kalam Technical University in Lucknow. It offers UG and PG programmes in engineering, business administration, fine arts, and computer application, such as B.Tech, BBA, B.Ed, M.Tech., MBA, MCA, and others."
